2025-07-23 13:39:37.311 INFO [common.LoggingManager initialize] Logging system initialized
2025-07-23 13:39:37.342 INFO [client.ClientUI main] Starting Secure File Transfer Client application
2025-07-23 13:39:37.772 INFO [client.ClientUI lambda$main$25] Client UI initialized and displayed
2025-07-23 13:39:52.268 INFO [client.Client connect] Connected to server: localhost:9999
2025-07-23 13:39:52.270 INFO [common.LoggingManager logSecurity] [SECURITY] Established socket connection to localhost:9999
2025-07-23 13:39:52.270 INFO [common.LoggingManager logSecurity] [SECURITY] Creating user object with credentials for: Bob
2025-07-23 13:39:52.499 INFO [common.LoggingManager logSecurity] [SECURITY] Loading transfer history for user: Bob
2025-07-23 13:39:52.506 INFO [client.TransferHistory loadHistory] Loaded 2 transfer records from data/Bob_transfer_history.dat
2025-07-23 13:39:52.511 INFO [common.LoggingManager logTransfer] [TRANSFER:a99474ea-9c30-46cd-bc05-e081b7b9db0c] Loaded transfer record: File: Enterprice Software.pdf, Status: COMPLETED, From: Bob, To: Alice
2025-07-23 13:39:52.511 INFO [common.LoggingManager logTransfer] [TRANSFER:7c9933dd-ed5a-440d-a6bc-0d5bf0e6bd61] Loaded transfer record: File: Enterprice Software.pdf, Status: COMPLETED, From: Bob, To: Alice
2025-07-23 13:39:52.511 INFO [common.LoggingManager logSecurity] [SECURITY] Sending authentication request to server
2025-07-23 13:39:52.515 INFO [common.LoggingManager logSecurity] [SECURITY] Session token received: 257db5ec...
2025-07-23 13:39:52.516 INFO [common.LoggingManager logSecurity] [SECURITY] Session refresh timer started
2025-07-23 13:39:52.516 INFO [client.Client login] Logged in as: Bob
2025-07-23 13:39:52.517 INFO [common.LoggingManager logSecurity] [SECURITY] Authentication successful for user: Bob
2025-07-23 13:39:52.518 INFO [client.TransferHistory loadHistory] Loaded 2 transfer records from data/Bob_transfer_history.dat
2025-07-23 13:39:52.519 INFO [common.LoggingManager logTransfer] [TRANSFER:a99474ea-9c30-46cd-bc05-e081b7b9db0c] Loaded transfer record: File: Enterprice Software.pdf, Status: COMPLETED, From: Bob, To: Alice
2025-07-23 13:39:52.519 INFO [common.LoggingManager logTransfer] [TRANSFER:7c9933dd-ed5a-440d-a6bc-0d5bf0e6bd61] Loaded transfer record: File: Enterprice Software.pdf, Status: COMPLETED, From: Bob, To: Alice
2025-07-23 13:40:02.918 INFO [common.LoggingManager logSecurity] [SECURITY] Public key validation passed - RSA 2048 bits, exponent: 65537
2025-07-23 13:40:02.919 INFO [common.LoggingManager logSecurity] [SECURITY] Public key validation passed - RSA 2048 bits, exponent: 65537
2025-07-23 13:40:02.929 INFO [common.LoggingManager logSecurity] [SECURITY] Using validated public key for Alice, fingerprint: b46e6defaab9c2ed...
2025-07-23 13:40:05.116 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 159 of size 4096
2025-07-23 13:40:05.116 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 160 of size 4096
2025-07-23 13:40:05.116 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 161 of size 4096
2025-07-23 13:40:05.117 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 162 of size 4096
2025-07-23 13:40:05.117 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 163 of size 4096
2025-07-23 13:40:05.117 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 164 of size 4096
2025-07-23 13:40:05.117 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 165 of size 4096
2025-07-23 13:40:05.117 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 166 of size 4096
2025-07-23 13:40:05.118 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 167 of size 4096
2025-07-23 13:40:05.118 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 168 of size 4096
2025-07-23 13:40:05.118 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 169 of size 4096
2025-07-23 13:40:05.118 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 170 of size 4096
2025-07-23 13:40:05.118 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 171 of size 4096
2025-07-23 13:40:05.119 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 172 of size 4096
2025-07-23 13:40:05.119 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 173 of size 4096
2025-07-23 13:40:05.119 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 174 of size 4096
2025-07-23 13:40:05.119 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 175 of size 4096
2025-07-23 13:40:05.119 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 176 of size 4096
2025-07-23 13:40:05.120 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 177 of size 4096
2025-07-23 13:40:05.120 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 178 of size 4096
2025-07-23 13:40:05.120 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 179 of size 4096
2025-07-23 13:40:05.120 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 180 of size 4096
2025-07-23 13:40:05.120 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 181 of size 4096
2025-07-23 13:40:05.121 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 182 of size 4096
2025-07-23 13:40:05.121 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 183 of size 4096
2025-07-23 13:40:05.121 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 184 of size 4096
2025-07-23 13:40:05.121 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 185 of size 4096
2025-07-23 13:40:05.121 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 186 of size 4096
2025-07-23 13:40:05.122 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 187 of size 4096
2025-07-23 13:40:05.122 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 188 of size 4096
2025-07-23 13:40:05.122 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 189 of size 4096
2025-07-23 13:40:05.122 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 190 of size 4096
2025-07-23 13:40:05.122 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 191 of size 4096
2025-07-23 13:40:05.122 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 192 of size 4096
2025-07-23 13:40:05.123 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 193 of size 4096
2025-07-23 13:40:05.123 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 194 of size 4096
2025-07-23 13:40:05.123 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 195 of size 4096
2025-07-23 13:40:05.123 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 196 of size 4096
2025-07-23 13:40:05.123 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 197 of size 4096
2025-07-23 13:40:05.124 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 198 of size 4096
2025-07-23 13:40:05.124 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 199 of size 4096
2025-07-23 13:40:05.124 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 200 of size 4096
2025-07-23 13:40:05.124 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 201 of size 4096
2025-07-23 13:40:05.124 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 202 of size 4096
2025-07-23 13:40:05.125 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 203 of size 4096
2025-07-23 13:40:05.125 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 204 of size 4096
2025-07-23 13:40:05.125 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 205 of size 4096
2025-07-23 13:40:05.125 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 206 of size 4096
2025-07-23 13:40:05.125 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 207 of size 4096
2025-07-23 13:40:05.126 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 208 of size 4096
2025-07-23 13:40:05.126 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 209 of size 4096
2025-07-23 13:40:05.126 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 210 of size 4096
2025-07-23 13:40:05.126 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 211 of size 4096
2025-07-23 13:40:05.126 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 212 of size 4096
2025-07-23 13:40:05.126 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 213 of size 4096
2025-07-23 13:40:05.127 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 214 of size 4096
2025-07-23 13:40:05.127 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 215 of size 4096
2025-07-23 13:40:05.127 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 216 of size 4096
2025-07-23 13:40:05.127 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 217 of size 4096
2025-07-23 13:40:05.127 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 218 of size 4096
2025-07-23 13:40:05.127 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 219 of size 4096
2025-07-23 13:40:05.128 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 220 of size 4096
2025-07-23 13:40:05.128 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 221 of size 4096
2025-07-23 13:40:05.128 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 222 of size 4096
2025-07-23 13:40:05.128 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 223 of size 4096
2025-07-23 13:40:05.129 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 224 of size 4096
2025-07-23 13:40:05.129 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 225 of size 4096
2025-07-23 13:40:05.129 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 226 of size 4096
2025-07-23 13:40:05.129 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 227 of size 4096
2025-07-23 13:40:05.129 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 228 of size 4096
2025-07-23 13:40:05.130 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 229 of size 4096
2025-07-23 13:40:05.130 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 230 of size 4096
2025-07-23 13:40:05.130 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 231 of size 4096
2025-07-23 13:40:05.130 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 232 of size 4096
2025-07-23 13:40:05.130 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 233 of size 4096
2025-07-23 13:40:05.130 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 234 of size 4096
2025-07-23 13:40:05.131 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 235 of size 4096
2025-07-23 13:40:05.131 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 236 of size 4096
2025-07-23 13:40:05.131 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 237 of size 4096
2025-07-23 13:40:05.131 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 238 of size 4096
2025-07-23 13:40:05.131 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 239 of size 4096
2025-07-23 13:40:05.132 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 240 of size 4096
2025-07-23 13:40:05.132 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 241 of size 4096
2025-07-23 13:40:05.132 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 242 of size 4096
2025-07-23 13:40:05.132 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 243 of size 4096
2025-07-23 13:40:05.132 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 244 of size 4096
2025-07-23 13:40:05.133 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 245 of size 4096
2025-07-23 13:40:05.133 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 246 of size 4096
2025-07-23 13:40:05.133 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 247 of size 4096
2025-07-23 13:40:05.133 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 248 of size 4096
2025-07-23 13:40:05.133 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 249 of size 4096
2025-07-23 13:40:05.133 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 250 of size 4096
2025-07-23 13:40:05.134 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 251 of size 4096
2025-07-23 13:40:05.134 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 252 of size 4096
2025-07-23 13:40:05.134 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 253 of size 4096
2025-07-23 13:40:05.134 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 254 of size 4096
2025-07-23 13:40:05.134 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 255 of size 4096
2025-07-23 13:40:05.135 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 256 of size 4096
2025-07-23 13:40:05.135 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 257 of size 4096
2025-07-23 13:40:05.135 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 258 of size 4096
2025-07-23 13:40:05.135 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 259 of size 4096
2025-07-23 13:40:05.135 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 260 of size 4096
2025-07-23 13:40:05.136 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 261 of size 4096
2025-07-23 13:40:05.136 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 262 of size 4096
2025-07-23 13:40:05.136 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 263 of size 4096
2025-07-23 13:40:05.136 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 264 of size 4096
2025-07-23 13:40:05.136 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 265 of size 4096
2025-07-23 13:40:05.137 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 266 of size 4096
2025-07-23 13:40:05.137 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 267 of size 4096
2025-07-23 13:40:05.137 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 268 of size 4096
2025-07-23 13:40:05.137 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 269 of size 4096
2025-07-23 13:40:05.137 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 270 of size 4096
2025-07-23 13:40:05.137 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 271 of size 4096
2025-07-23 13:40:05.138 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 272 of size 4096
2025-07-23 13:40:05.138 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 273 of size 4096
2025-07-23 13:40:05.138 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 274 of size 4096
2025-07-23 13:40:05.138 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 275 of size 4096
2025-07-23 13:40:05.138 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 276 of size 4096
2025-07-23 13:40:05.138 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 277 of size 4096
2025-07-23 13:40:05.138 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 278 of size 4096
2025-07-23 13:40:05.139 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 279 of size 4096
2025-07-23 13:40:05.139 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 280 of size 4096
2025-07-23 13:40:05.139 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 281 of size 4096
2025-07-23 13:40:05.139 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 282 of size 4096
2025-07-23 13:40:05.139 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 283 of size 4096
2025-07-23 13:40:05.139 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 284 of size 4096
2025-07-23 13:40:05.139 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 285 of size 4096
2025-07-23 13:40:05.140 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 286 of size 4096
2025-07-23 13:40:05.140 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 287 of size 4096
2025-07-23 13:40:05.140 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 288 of size 4096
2025-07-23 13:40:05.140 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 289 of size 4096
2025-07-23 13:40:05.140 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 290 of size 4096
2025-07-23 13:40:05.140 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 291 of size 4096
2025-07-23 13:40:05.140 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 292 of size 4096
2025-07-23 13:40:05.141 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 293 of size 4096
2025-07-23 13:40:05.141 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 294 of size 4096
2025-07-23 13:40:05.141 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 295 of size 4096
2025-07-23 13:40:05.141 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 296 of size 4096
2025-07-23 13:40:05.141 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 297 of size 4096
2025-07-23 13:40:05.141 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 298 of size 4096
2025-07-23 13:40:05.141 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 299 of size 4096
2025-07-23 13:40:05.141 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 300 of size 4096
2025-07-23 13:40:05.142 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 301 of size 4096
2025-07-23 13:40:05.142 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 302 of size 4096
2025-07-23 13:40:05.142 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 303 of size 4096
2025-07-23 13:40:05.142 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 304 of size 4096
2025-07-23 13:40:05.142 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 305 of size 4096
2025-07-23 13:40:05.142 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 306 of size 4096
2025-07-23 13:40:05.142 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 307 of size 4096
2025-07-23 13:40:05.143 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 308 of size 4096
2025-07-23 13:40:05.143 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 309 of size 4096
2025-07-23 13:40:05.143 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 310 of size 4096
2025-07-23 13:40:05.143 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 311 of size 4096
2025-07-23 13:40:05.143 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 312 of size 4096
2025-07-23 13:40:05.143 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 313 of size 4096
2025-07-23 13:40:05.143 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 314 of size 4096
2025-07-23 13:40:05.143 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 315 of size 4096
2025-07-23 13:40:05.144 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 316 of size 4096
2025-07-23 13:40:05.144 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 317 of size 4096
2025-07-23 13:40:05.144 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 318 of size 4096
2025-07-23 13:40:05.144 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 319 of size 4096
2025-07-23 13:40:05.144 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 320 of size 4096
2025-07-23 13:40:05.144 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 321 of size 4096
2025-07-23 13:40:05.144 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 322 of size 4096
2025-07-23 13:40:05.145 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 323 of size 4096
2025-07-23 13:40:05.145 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 324 of size 4096
2025-07-23 13:40:05.145 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 325 of size 4096
2025-07-23 13:40:05.145 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 326 of size 4096
2025-07-23 13:40:05.145 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 327 of size 4096
2025-07-23 13:40:05.145 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 328 of size 4096
2025-07-23 13:40:05.146 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 329 of size 4096
2025-07-23 13:40:05.146 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 330 of size 4096
2025-07-23 13:40:05.146 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 331 of size 4096
2025-07-23 13:40:05.146 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 332 of size 4096
2025-07-23 13:40:05.146 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 333 of size 4096
2025-07-23 13:40:05.146 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 334 of size 4096
2025-07-23 13:40:05.146 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 335 of size 4096
2025-07-23 13:40:05.147 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 336 of size 4096
2025-07-23 13:40:05.147 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 337 of size 4096
2025-07-23 13:40:05.147 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 338 of size 4096
2025-07-23 13:40:05.147 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 339 of size 4096
2025-07-23 13:40:05.147 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 340 of size 4096
2025-07-23 13:40:05.147 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 341 of size 4096
2025-07-23 13:40:05.147 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 342 of size 4096
2025-07-23 13:40:05.148 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 343 of size 4096
2025-07-23 13:40:05.148 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 344 of size 4096
2025-07-23 13:40:05.148 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 345 of size 4096
2025-07-23 13:40:05.148 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 346 of size 4096
2025-07-23 13:40:05.148 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 347 of size 4096
2025-07-23 13:40:05.148 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 348 of size 4096
2025-07-23 13:40:05.148 FINE [common.LoggingManager logCrypto] [CRYPTO] Chunk encryption: Encrypting chunk 349 of size 4096
